machine_id,timestamp,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,state,label_horizon,_keep_for_training
machine_03,2026-09-12T20:21:47.401816,301.376,310.563,1369.314,44.497,1603.015,0,degrading,1,True
machine_03,2026-09-12T20:22:17.401816,301.242,310.501,1382.586,45.139,1604.35,0,degrading,1,True
machine_03,2026-09-12T20:22:47.401816,301.262,310.651,1387.897,45.113,1605.452,0,degrading,1,True
machine_03,2026-09-12T20:23:17.401816,301.418,310.651,1380.851,45.165,1606.251,0,degrading,1,True
machine_03,2026-09-12T20:23:47.401816,301.53,310.632,1384.361,45.179,1607.689,0,degrading,1,True
machine_03,2026-09-12T20:24:17.401816,301.45,310.592,1392.147,45.458,1608.562,0,degrading,1,True
machine_03,2026-09-12T20:24:47.401816,301.193,310.6,1364.411,45.852,1610.137,0,degrading,1,True
machine_03,2026-09-12T20:25:17.401816,301.337,310.665,1369.961,44.247,1611.483,0,degrading,1,True
machine_03,2026-09-12T20:25:47.401816,301.423,310.54,1366.968,45.189,1612.343,0,degrading,1,True
machine_03,2026-09-12T20:26:17.401816,301.447,310.599,1371.37,44.919,1613.576,0,degrading,1,True
machine_03,2026-09-12T20:26:47.401816,301.487,310.538,1370.897,45.563,1614.542,0,degrading,1,True
machine_03,2026-09-12T20:27:17.401816,301.421,310.669,1368.057,45.56,1615.285,0,degrading,1,True
machine_03,2026-09-12T20:27:47.401816,301.261,310.603,1379.133,44.547,1615.946,0,degrading,1,True
machine_03,2026-09-12T20:28:17.401816,301.394,310.601,1379.929,45.28,1617.125,0,degrading,1,True
machine_03,2026-09-12T20:28:47.401816,301.387,310.512,1379.586,45.435,1618.436,0,degrading,1,True
machine_03,2026-09-12T20:29:17.401816,301.517,310.617,1382.373,45.496,1619.271,0,degrading,1,True
machine_03,2026-09-12T20:29:47.401816,301.43,310.617,1380.224,45.328,1620.217,0,degrading,1,True
machine_03,2026-09-12T20:30:17.401816,301.443,310.53,1377.408,44.478,1621.198,0,degrading,1,True
machine_03,2026-09-12T20:30:47.401816,301.47,310.539,1368.042,45.507,1622.575,0,degrading,1,True
machine_03,2026-09-12T20:31:17.401816,301.443,310.636,1371.647,45.486,1623.698,0,degrading,1,True
machine_03,2026-09-12T20:31:47.401816,301.488,310.521,1389.118,45.294,1624.78,0,degrading,1,True
machine_03,2026-09-12T20:32:17.401816,301.217,310.549,1388.624,45.096,1625.954,0,degrading,1,True
machine_03,2026-09-12T20:32:47.401816,301.266,310.615,1373.491,46.005,1627.363,0,degrading,1,True
machine_03,2026-09-12T20:33:17.401816,301.474,310.683,1384.134,46.534,1629.057,0,degrading,1,True
machine_03,2026-09-12T20:33:47.401816,301.413,310.596,1375.197,44.617,1630.051,0,degrading,1,True
machine_03,2026-09-12T20:34:17.401816,301.376,310.632,1380.005,46.358,1630.936,0,degrading,1,True
machine_03,2026-09-12T20:34:47.401816,301.393,310.563,1388.418,45.915,1631.325,0,degrading,1,True
machine_03,2026-09-12T20:35:17.401816,301.469,310.593,1381.678,45.331,1632.13,0,degrading,1,True
machine_03,2026-09-12T20:35:47.401816,301.306,310.605,1377.46,45.394,1633.272,0,degrading,1,True
machine_03,2026-09-12T20:36:17.401816,301.483,310.673,1378.749,44.954,1634.533,0,degrading,1,True
machine_03,2026-09-12T20:36:47.401816,301.514,310.584,1372.89,45.302,1635.45,0,degrading,1,True
machine_03,2026-09-12T20:37:17.401816,301.344,310.534,1383.064,45.22,1636.245,0,degrading,1,True
machine_03,2026-09-12T20:37:47.401816,301.27,310.58,1374.789,46.031,1637.649,0,degrading,1,True
machine_03,2026-09-12T20:38:17.401816,301.234,310.732,1375.862,45.194,1639.377,0,degrading,1,True
machine_03,2026-09-12T20:38:47.401816,301.445,310.463,1379.267,45.368,1639.762,0,degrading,1,True
machine_03,2026-09-12T20:39:17.401816,301.526,310.575,1381.431,44.947,1640.885,0,degrading,1,True
machine_03,2026-09-12T20:39:47.401816,301.518,310.639,1390.772,45.697,1641.914,0,degrading,1,True
machine_03,2026-09-12T20:40:17.401816,301.542,310.607,1382.755,44.914,1642.834,0,degrading,1,True
machine_03,2026-09-12T20:40:47.401816,301.289,310.418,1373.761,45.585,1644.567,0,degrading,1,True
machine_03,2026-09-12T20:41:17.401816,301.297,310.54,1384.652,44.633,1645.633,0,degrading,1,True
machine_03,2026-09-12T20:41:47.401816,301.527,310.533,1385.891,44.629,1646.322,0,degrading,1,True
machine_03,2026-09-12T20:42:17.401816,301.435,310.49,1381.264,45.246,1647.327,0,degrading,1,True
machine_03,2026-09-12T20:42:47.401816,301.488,310.558,1370.61,46.011,1648.324,0,degrading,1,True
machine_03,2026-09-12T20:43:17.401816,301.399,310.632,1377.409,45.205,1649.914,0,degrading,1,True
machine_03,2026-09-12T20:43:47.401816,301.44,310.565,1387.432,44.95,1650.906,0,degrading,1,True
machine_03,2026-09-12T20:44:17.401816,301.457,310.597,1381.517,44.767,1652.059,0,degrading,1,True
machine_03,2026-09-12T20:44:47.401816,301.473,310.489,1374.999,45.724,1653.072,0,degrading,1,True
machine_03,2026-09-12T20:45:17.401816,301.424,310.604,1373.132,45.601,1653.671,0,degrading,1,True
machine_03,2026-09-12T20:45:47.401816,301.41,310.625,1380.324,45.179,1655.743,0,degrading,1,True
machine_03,2026-09-12T20:46:17.401816,301.245,310.661,1382.156,45.874,1656.714,0,degrading,1,True
machine_03,2026-09-12T20:46:47.401816,301.406,310.601,1367.35,45.855,1657.907,0,degrading,1,True
machine_03,2026-09-12T20:47:17.401816,301.372,310.601,1379.515,45.037,1659.021,0,degrading,1,True
machine_03,2026-09-12T20:47:47.401816,301.456,310.621,1376.516,44.922,1660.105,0,degrading,1,True
machine_03,2026-09-12T20:48:17.401816,301.404,310.514,1381.299,45.535,1661.329,0,degrading,1,True
machine_03,2026-09-12T20:48:47.401816,301.301,310.649,1380.738,44.086,1661.837,0,degrading,1,True
machine_03,2026-09-12T20:49:17.401816,301.543,310.589,1373.144,45.875,1662.844,0,degrading,1,True
machine_03,2026-09-12T20:49:47.401816,301.409,310.481,1384.147,44.816,1664.9,0,degrading,1,True
machine_03,2026-09-12T20:50:17.401816,301.465,310.562,1382.669,44.648,1666.043,0,degrading,1,True
machine_03,2026-09-12T20:50:47.401816,301.284,310.532,1371.341,44.758,1667.353,0,degrading,1,True
machine_03,2026-09-12T20:51:17.401816,301.572,310.687,1383.745,44.745,1668.659,0,degrading,1,True
machine_03,2026-09-12T20:51:47.401816,301.433,310.749,1376.848,44.947,1670.148,0,degrading,1,True
machine_03,2026-09-12T20:52:17.401816,301.424,310.526,1365.524,46.201,1671.178,0,degrading,1,True
machine_03,2026-09-12T20:52:47.401816,301.278,310.571,1365.089,45.199,1671.911,0,degrading,1,True
machine_03,2026-09-12T20:53:17.401816,301.329,310.522,1381.486,44.786,1672.963,0,degrading,1,True
machine_03,2026-09-12T20:53:47.401816,301.496,310.5,1368.84,45.512,1673.537,0,degrading,1,True
machine_03,2026-09-12T20:54:17.401816,301.46,310.569,1378.385,45.01,1674.452,0,degrading,1,True
machine_03,2026-09-12T20:54:47.401816,301.516,310.549,1367.864,44.677,1675.392,0,degrading,1,True
machine_03,2026-09-12T20:55:17.401816,301.622,310.583,1368.307,45.118,1676.177,0,degrading,1,True
machine_03,2026-09-12T20:55:47.401816,301.37,310.505,1372.407,45.306,1676.6,0,degrading,1,True
machine_03,2026-09-12T20:56:17.401816,301.578,310.577,1373.476,44.384,1677.812,0,degrading,1,True
machine_03,2026-09-12T20:56:47.401816,301.474,310.544,1370.035,45.519,1678.404,0,degrading,1,True
machine_03,2026-09-12T20:57:17.401816,301.327,310.66,1376.932,45.0,1679.413,0,degrading,1,True
machine_03,2026-09-12T20:57:47.401816,301.496,310.586,1388.473,44.944,1680.514,0,degrading,1,True
machine_03,2026-09-12T20:58:17.401816,301.561,310.508,1371.401,44.614,1681.321,0,degrading,1,True
machine_03,2026-09-12T20:58:47.401816,301.327,310.498,1378.602,44.818,1681.98,0,degrading,1,True
machine_03,2026-09-12T20:59:17.401816,301.332,310.525,1381.273,45.491,1682.751,0,degrading,1,True
machine_03,2026-09-12T20:59:47.401816,301.535,310.68,1383.769,44.634,1683.443,0,degrading,1,True
machine_03,2026-09-12T21:00:17.401816,301.52,310.619,1374.425,46.174,1684.118,0,degrading,1,True
machine_03,2026-09-12T21:00:47.401816,301.326,310.643,1373.54,45.546,1685.477,0,degrading,1,True
machine_03,2026-09-12T21:01:17.401816,301.369,310.615,1381.608,45.196,1686.701,0,degrading,1,True
machine_03,2026-09-12T21:01:47.401816,301.505,310.712,1386.512,45.119,1688.156,0,degrading,1,True
machine_03,2026-09-12T21:02:17.401816,301.433,310.648,1386.948,44.427,1689.307,0,degrading,1,True
machine_03,2026-09-12T21:02:47.401816,301.548,310.602,1372.429,45.247,1690.315,0,degrading,1,True
machine_03,2026-09-12T21:03:17.401816,301.51,310.579,1383.068,45.371,1691.404,0,degrading,1,True
machine_03,2026-09-12T21:03:47.401816,301.514,310.481,1379.625,45.774,1692.759,0,degrading,1,True
machine_03,2026-09-12T21:04:17.401816,301.34,310.585,1381.221,45.12,1692.938,0,degrading,1,True
machine_03,2026-09-12T21:04:47.401816,301.536,310.522,1372.935,45.079,1694.311,0,degrading,1,True
machine_03,2026-09-12T21:05:17.401816,301.401,310.594,1383.623,45.268,1695.266,0,degrading,1,True
machine_03,2026-09-12T21:05:47.401816,301.453,310.348,1377.28,44.817,1695.917,0,degrading,1,True
machine_03,2026-09-12T21:06:17.401816,301.461,310.589,1372.211,45.589,1696.542,0,degrading,1,True
machine_03,2026-09-12T21:06:47.401816,301.434,310.519,1376.964,44.694,1698.005,0,degrading,1,True
machine_03,2026-09-12T21:07:17.401816,301.444,310.526,1375.576,45.496,1698.603,0,degrading,1,True
machine_03,2026-09-12T21:07:47.401816,301.391,310.541,1365.687,45.699,1698.717,0,degrading,1,True
machine_03,2026-09-12T21:08:17.401816,301.481,310.473,1386.425,45.533,1700.608,0,degrading,1,True
machine_03,2026-09-12T21:08:47.401816,301.288,310.465,1377.024,44.871,1701.4,0,degrading,1,True
machine_03,2026-09-12T21:09:17.401816,301.513,310.577,1382.568,45.789,1702.052,0,degrading,1,True
machine_03,2026-09-12T21:09:47.401816,301.496,310.565,1367.202,45.378,1703.065,0,degrading,1,True
machine_03,2026-09-12T21:10:17.401816,301.521,310.632,1374.754,45.077,1704.197,0,degrading,1,True
machine_03,2026-09-12T21:10:47.401816,301.574,310.572,1369.085,44.868,1704.947,0,degrading,1,True
machine_03,2026-09-12T21:11:17.401816,301.427,310.513,1370.49,44.917,1706.073,0,degrading,1,True
machine_03,2026-09-12T21:11:47.401816,301.435,310.604,1381.315,44.52,1707.546,0,degrading,1,True
machine_03,2026-09-12T21:12:17.401816,301.419,310.58,1378.492,45.552,1708.552,0,degrading,1,True
machine_03,2026-09-12T21:12:47.401816,301.456,310.581,1389.012,45.037,1709.537,0,degrading,1,True
machine_03,2026-09-12T21:13:17.401816,301.554,310.509,1382.923,44.879,1710.773,0,degrading,1,True
machine_03,2026-09-12T21:13:47.401816,301.301,310.578,1389.821,44.853,1712.316,0,degrading,1,True
machine_03,2026-09-12T21:14:17.401816,301.643,310.417,1377.641,44.851,1713.62,0,degrading,1,True
machine_03,2026-09-12T21:14:47.401816,301.37,310.629,1380.192,45.332,1714.523,0,degrading,1,True
machine_03,2026-09-12T21:15:17.401816,301.466,310.617,1387.708,45.682,1715.538,0,degrading,1,True
machine_03,2026-09-12T21:15:47.401816,301.386,310.55,1369.752,45.72,1717.145,0,degrading,1,True
machine_03,2026-09-12T21:16:17.401816,301.45,310.518,1372.576,44.446,1718.831,0,degrading,1,True
machine_03,2026-09-12T21:16:47.401816,301.457,310.602,1366.478,45.497,1720.024,0,degrading,1,True
machine_03,2026-09-12T21:17:17.401816,301.306,310.47,1369.136,45.508,1721.158,0,degrading,1,True
machine_03,2026-09-12T21:17:47.401816,301.604,310.472,1383.439,45.141,1722.365,0,degrading,1,True
machine_03,2026-09-12T21:18:17.401816,301.629,310.449,1381.302,45.123,1723.605,0,degrading,1,True
machine_03,2026-09-12T21:18:47.401816,301.59,310.715,1362.277,44.724,1725.414,0,degrading,1,True
machine_03,2026-09-12T21:19:17.401816,301.505,310.7,1369.579,44.968,1725.688,0,degrading,1,True
machine_03,2026-09-12T21:19:47.401816,301.418,310.531,1382.93,45.522,1726.649,0,degrading,1,True
machine_03,2026-09-12T21:20:17.401816,301.423,310.595,1375.781,44.925,1728.332,0,degrading,1,True
machine_03,2026-09-12T21:20:47.401816,301.499,310.596,1378.057,45.349,1729.52,0,degrading,1,True
machine_03,2026-09-12T21:21:17.401816,301.41,310.513,1366.691,44.708,1730.686,0,degrading,1,True
machine_03,2026-09-12T21:21:47.401816,301.476,310.45,1382.479,45.269,1731.438,0,degrading,1,True
machine_03,2026-09-12T21:22:17.401816,301.496,310.557,1361.817,44.93,1733.029,0,degrading,1,True
machine_03,2026-09-12T21:22:47.401816,301.481,310.468,1381.134,45.261,1734.052,0,degrading,1,True
machine_03,2026-09-12T21:23:17.401816,301.41,310.549,1372.345,45.113,1734.729,0,degrading,1,True
machine_03,2026-09-12T21:23:47.401816,301.481,310.62,1372.73,45.188,1735.43,0,degrading,1,True
machine_03,2026-09-12T21:24:17.401816,301.274,310.561,1379.606,44.81,1735.716,0,degrading,1,True
machine_03,2026-09-12T21:24:47.401816,301.505,310.653,1372.977,45.566,1736.855,0,degrading,1,True
machine_03,2026-09-12T21:25:17.401816,301.447,310.489,1375.104,45.343,1737.373,0,degrading,1,True
machine_03,2026-09-12T21:25:47.401816,301.635,310.448,1373.423,45.494,1738.205,0,degrading,1,True
machine_03,2026-09-12T21:26:17.401816,301.497,310.592,1372.826,45.339,1739.53,0,degrading,1,True
machine_03,2026-09-12T21:26:47.401816,301.475,310.557,1367.531,45.081,1740.697,0,degrading,1,True
machine_03,2026-09-12T21:27:17.401816,301.425,310.546,1374.476,44.943,1741.496,0,degrading,1,True
machine_03,2026-09-12T21:27:47.401816,301.383,310.453,1389.792,44.961,1742.446,0,degrading,1,True
machine_03,2026-09-12T21:28:17.401816,301.591,310.554,1369.607,45.366,1743.333,0,degrading,1,True
machine_03,2026-09-12T21:28:47.401816,301.382,310.51,1371.813,46.391,1744.664,0,degrading,1,True
machine_03,2026-09-12T21:29:17.401816,301.546,310.628,1376.673,45.326,1745.299,0,degrading,1,True
machine_03,2026-09-12T21:29:47.401816,301.405,310.51,1367.837,45.11,1746.941,0,degrading,1,True
machine_03,2026-09-12T21:30:17.401816,301.542,310.626,1364.639,45.502,1747.966,0,degrading,1,True
machine_03,2026-09-12T21:30:47.401816,301.405,310.432,1387.83,45.645,1749.018,0,degrading,1,True
machine_03,2026-09-12T21:31:17.401816,301.476,310.577,1377.946,45.196,1750.205,0,degrading,1,True
machine_03,2026-09-12T21:31:47.401816,301.55,310.446,1379.599,44.894,1752.082,0,degrading,1,True
machine_03,2026-09-12T21:32:17.401816,301.656,310.489,1367.851,45.463,1752.872,0,degrading,1,True
machine_03,2026-09-12T21:32:47.401816,301.433,310.601,1379.033,44.871,1753.359,0,degrading,1,True
machine_03,2026-09-12T21:33:17.401816,301.496,310.579,1367.968,45.151,1754.521,0,degrading,1,True
machine_03,2026-09-12T21:33:47.401816,301.605,310.554,1376.851,45.681,1755.417,0,degrading,1,True
machine_03,2026-09-12T21:34:17.401816,301.512,310.572,1370.461,46.058,1756.44,0,degrading,1,True
machine_03,2026-09-12T21:34:47.401816,301.53,310.483,1368.858,45.201,1757.404,0,degrading,1,True
machine_03,2026-09-12T21:35:17.401816,301.361,310.611,1376.094,45.218,1758.457,0,degrading,1,True
machine_03,2026-09-12T21:35:47.401816,301.387,310.622,1368.793,45.56,1759.038,0,degrading,1,True
machine_03,2026-09-12T21:36:17.401816,301.503,310.492,1377.278,44.773,1760.162,0,degrading,1,True
machine_03,2026-09-12T21:36:47.401816,301.646,310.438,1375.616,44.802,1761.455,0,degrading,1,True
machine_03,2026-09-12T21:37:17.401816,301.546,310.534,1362.488,46.011,1762.634,0,degrading,1,True
machine_03,2026-09-12T21:37:47.401816,301.406,310.46,1373.04,46.228,1763.785,0,degrading,1,True
machine_03,2026-09-12T21:38:17.401816,301.577,310.512,1374.037,44.772,1765.241,0,degrading,1,True
machine_03,2026-09-12T21:38:47.401816,301.566,310.506,1363.292,45.202,1765.885,0,degrading,1,True
machine_03,2026-09-12T21:39:17.401816,301.522,310.558,1383.227,45.112,1766.728,0,degrading,1,True
machine_03,2026-09-12T21:39:47.401816,301.652,310.584,1375.368,45.528,1767.931,0,degrading,1,True
machine_03,2026-09-12T21:40:17.401816,301.608,310.354,1362.4,45.145,1769.268,0,degrading,1,True
machine_03,2026-09-12T21:40:47.401816,301.523,310.522,1375.704,45.337,1770.625,0,degrading,1,True
machine_03,2026-09-12T21:41:17.401816,301.586,310.614,1357.201,45.678,1772.096,0,degrading,1,True
machine_03,2026-09-12T21:41:47.401816,301.52,310.401,1365.379,45.223,1772.873,0,degrading,1,True
machine_03,2026-09-12T21:42:17.401816,301.617,310.499,1386.813,45.065,1774.116,0,degrading,1,True
machine_03,2026-09-12T21:42:47.401816,301.674,310.477,1374.339,45.895,1774.267,0,degrading,1,True
machine_03,2026-09-12T21:43:17.401816,301.834,310.492,1378.088,45.154,1775.644,0,degrading,1,True
machine_03,2026-09-12T21:43:47.401816,301.536,310.477,1380.089,45.244,1776.828,0,degrading,1,True
machine_03,2026-09-12T21:44:17.401816,301.482,310.538,1378.828,45.028,1777.603,0,degrading,1,True
machine_03,2026-09-12T21:44:47.401816,301.481,310.409,1362.188,45.64,1777.771,0,degrading,1,True
machine_03,2026-09-12T21:45:17.401816,301.471,310.53,1361.736,44.817,1778.755,0,degrading,1,True
machine_03,2026-09-12T21:45:47.401816,301.393,310.483,1367.763,44.26,1780.261,0,degrading,1,True
machine_03,2026-09-12T21:46:17.401816,301.726,310.51,1374.418,45.373,1781.718,0,degrading,1,True
machine_03,2026-09-12T21:46:47.401816,301.535,310.498,1362.974,44.978,1783.443,0,degrading,1,True
machine_03,2026-09-12T21:47:17.401816,301.499,310.565,1357.132,44.934,1785.037,0,degrading,1,True
machine_03,2026-09-12T21:47:47.401816,301.677,310.499,1382.27,45.326,1785.884,0,degrading,1,True
machine_03,2026-09-12T21:48:17.401816,301.461,310.506,1358.038,45.211,1786.802,0,degrading,1,True
machine_03,2026-09-12T21:48:47.401816,301.555,310.468,1378.554,45.442,1787.608,0,degrading,1,True
machine_03,2026-09-12T21:49:17.401816,301.41,310.52,1386.744,45.332,1788.656,0,degrading,1,True
machine_03,2026-09-12T21:49:47.401816,301.602,310.472,1372.846,45.112,1790.233,0,degrading,1,True
machine_03,2026-09-12T21:50:17.401816,301.549,310.501,1350.045,45.534,1791.921,0,degrading,1,True
machine_03,2026-09-12T21:50:47.401816,301.518,310.468,1380.906,45.501,1792.758,0,degrading,1,True
machine_03,2026-09-12T21:51:17.401816,301.514,310.536,1370.45,44.517,1793.581,0,degrading,1,True
machine_03,2026-09-12T21:51:47.401816,301.471,310.402,1379.684,45.265,1795.51,0,degrading,1,True
machine_03,2026-09-12T21:52:17.401816,301.523,310.691,1368.632,45.363,1796.832,0,degrading,1,True
machine_03,2026-09-12T21:52:47.401816,301.81,310.439,1365.481,46.067,1797.956,0,degrading,1,True
machine_03,2026-09-12T21:53:17.401816,301.488,310.612,1375.879,45.154,1798.696,0,degrading,1,True
machine_03,2026-09-12T21:53:47.401816,301.308,310.566,1363.17,44.717,1799.463,0,degrading,1,True
machine_03,2026-09-12T21:54:17.401816,301.434,310.467,1372.867,45.106,1800.02,0,degrading,1,True
machine_03,2026-09-12T21:54:47.401816,301.566,310.708,1365.213,45.344,1801.353,0,degrading,1,True
machine_03,2026-09-12T21:55:17.401816,301.432,310.559,1376.669,44.235,1801.748,0,degrading,1,True
machine_03,2026-09-12T21:55:47.401816,301.628,310.665,1366.245,45.494,1802.779,0,degrading,1,True
machine_03,2026-09-12T21:56:17.401816,301.49,310.53,1367.44,45.008,1804.123,0,degrading,1,True
machine_03,2026-09-12T21:56:47.401816,301.525,310.616,1372.492,45.629,1805.161,0,degrading,1,True
machine_03,2026-09-12T21:57:17.401816,301.504,310.424,1379.948,44.998,1806.608,0,degrading,1,True
machine_03,2026-09-12T21:57:47.401816,301.461,310.518,1380.387,45.522,1807.44,0,degrading,1,True
machine_03,2026-09-12T21:58:17.401816,301.702,310.495,1374.508,45.441,1807.88,0,degrading,1,True
machine_03,2026-09-12T21:58:47.401816,301.721,310.558,1367.742,45.517,1809.139,0,degrading,1,True
machine_03,2026-09-12T21:59:17.401816,301.615,310.545,1369.808,45.256,1810.315,0,degrading,1,True
machine_03,2026-09-12T21:59:47.401816,301.725,310.464,1376.203,44.35,1811.487,0,degrading,1,True
machine_03,2026-09-12T22:00:17.401816,301.532,310.414,1365.238,45.834,1812.289,0,degrading,1,True
machine_03,2026-09-12T22:00:47.401816,301.726,310.558,1365.75,45.657,1812.929,0,degrading,1,True
machine_03,2026-09-12T22:01:17.401816,301.719,310.444,1378.141,45.676,1814.122,0,degrading,1,True
machine_03,2026-09-12T22:01:47.401816,301.577,310.483,1378.591,44.503,1815.578,0,degrading,1,True
machine_03,2026-09-12T22:02:17.401816,301.516,310.504,1373.008,45.212,1817.09,0,degrading,1,True
machine_03,2026-09-12T22:02:47.401816,301.638,310.527,1366.848,45.06,1818.3,0,degrading,1,True
machine_03,2026-09-12T22:03:17.401816,301.383,310.666,1375.252,44.949,1819.419,0,degrading,1,True
machine_03,2026-09-12T22:03:47.401816,301.55,310.665,1359.537,44.826,1820.331,0,degrading,1,True
machine_03,2026-09-12T22:04:17.401816,301.609,310.515,1374.458,45.362,1821.334,0,degrading,1,True
machine_03,2026-09-12T22:04:47.401816,301.66,310.422,1377.193,44.36,1822.245,0,degrading,1,True
machine_03,2026-09-12T22:05:17.401816,301.521,310.561,1360.435,45.242,1823.942,0,degrading,1,True
machine_03,2026-09-12T22:05:47.401816,301.512,310.436,1370.395,46.089,1824.466,0,degrading,1,True
machine_03,2026-09-12T22:06:17.401816,301.546,310.565,1364.416,44.561,1825.55,0,degrading,1,True
machine_03,2026-09-12T22:06:47.401816,301.672,310.534,1380.881,45.492,1826.06,0,degrading,1,True
machine_03,2026-09-12T22:07:17.401816,301.558,310.545,1364.902,46.017,1827.098,0,degrading,1,True
machine_03,2026-09-12T22:07:47.401816,301.568,310.501,1370.815,44.977,1827.532,0,degrading,1,True
machine_03,2026-09-12T22:08:17.401816,301.551,310.433,1358.224,45.055,1828.933,0,degrading,1,True
machine_03,2026-09-12T22:08:47.401816,301.608,310.496,1372.49,45.77,1829.603,0,degrading,1,True
machine_03,2026-09-12T22:09:17.401816,301.536,310.404,1369.835,45.487,1830.932,0,degrading,1,True
machine_03,2026-09-12T22:09:47.401816,301.571,310.641,1372.901,45.78,1832.025,0,degrading,1,True
machine_03,2026-09-12T22:10:17.401816,301.627,310.534,1375.006,45.441,1832.35,0,degrading,1,True
machine_03,2026-09-12T22:10:47.401816,301.562,310.586,1375.103,45.664,1833.343,0,degrading,1,True
machine_03,2026-09-12T22:11:17.401816,301.658,310.562,1374.593,45.3,1833.877,0,degrading,1,True
machine_03,2026-09-12T22:11:47.401816,301.51,310.582,1382.877,45.568,1834.951,0,degrading,1,True
machine_03,2026-09-12T22:12:17.401816,301.561,310.443,1376.894,44.974,1835.708,0,degrading,1,True
machine_03,2026-09-12T22:12:47.401816,301.624,310.58,1379.822,45.514,1836.99,0,degrading,1,True
machine_03,2026-09-12T22:13:17.401816,301.664,310.399,1366.841,45.854,1837.525,0,degrading,1,True
machine_03,2026-09-12T22:13:47.401816,301.484,310.521,1377.509,45.271,1838.654,0,degrading,1,True
machine_03,2026-09-12T22:14:17.401816,301.631,310.529,1376.894,44.935,1840.254,0,degrading,1,True
machine_03,2026-09-12T22:14:47.401816,301.68,310.389,1376.413,45.595,1841.22,0,degrading,1,True
machine_03,2026-09-12T22:15:17.401816,301.726,310.476,1360.56,46.015,1842.396,0,degrading,1,True
machine_03,2026-09-12T22:15:47.401816,301.715,310.505,1374.561,44.804,1842.934,0,degrading,1,True
machine_03,2026-09-12T22:16:17.401816,301.673,310.529,1362.613,45.295,1843.66,0,degrading,1,True
machine_03,2026-09-12T22:16:47.401816,301.538,310.452,1356.908,45.247,1844.183,0,degrading,1,True
machine_03,2026-09-12T22:17:17.401816,301.727,310.416,1369.563,45.361,1845.017,0,degrading,1,True
machine_03,2026-09-12T22:17:47.401816,301.355,310.446,1379.203,45.558,1845.42,0,degrading,1,True
machine_03,2026-09-12T22:18:17.401816,301.567,310.527,1367.712,45.942,1846.289,0,degrading,1,True
machine_03,2026-09-12T22:18:47.401816,301.63,310.468,1359.768,45.65,1847.312,0,degrading,1,True
machine_03,2026-09-12T22:19:17.401816,301.662,310.482,1360.699,45.309,1848.269,0,degrading,1,True
machine_03,2026-09-12T22:19:47.401816,301.504,310.501,1362.013,44.231,1849.356,0,degrading,1,True
machine_03,2026-09-12T22:20:17.401816,301.607,310.476,1367.38,45.457,1850.378,0,degrading,1,True
machine_03,2026-09-12T22:20:47.401816,301.568,310.379,1366.427,44.823,1852.106,0,degrading,1,True
machine_03,2026-09-12T22:21:17.401816,301.462,310.585,1362.891,45.234,1853.028,0,degrading,1,True
machine_03,2026-09-12T22:21:47.401816,301.507,310.525,1356.888,45.639,1853.65,0,degrading,1,True
machine_03,2026-09-12T22:22:17.401816,301.773,310.478,1365.401,44.964,1855.191,0,degrading,1,True
machine_03,2026-09-12T22:22:47.401816,301.527,310.592,1363.644,45.451,1856.32,0,degrading,1,True
machine_03,2026-09-12T22:23:17.401816,301.503,310.359,1374.518,45.732,1857.503,0,degrading,1,True
machine_03,2026-09-12T22:23:47.401816,301.632,310.404,1370.345,45.683,1859.374,0,degrading,1,True
machine_03,2026-09-12T22:24:17.401816,301.684,310.433,1358.373,44.959,1861.053,0,degrading,1,True
machine_03,2026-09-12T22:24:47.401816,301.717,310.429,1356.504,45.766,1862.01,0,degrading,1,True
machine_03,2026-09-12T22:25:17.401816,301.612,310.475,1366.372,45.255,1862.998,0,degrading,1,True
machine_03,2026-09-12T22:25:47.401816,301.682,310.437,1362.721,45.908,1863.925,0,degrading,1,True
machine_03,2026-09-12T22:26:17.401816,301.653,310.525,1365.333,45.157,1864.804,0,degrading,1,True
machine_03,2026-09-12T22:26:47.401816,301.721,310.529,1370.627,45.099,1865.982,0,degrading,1,True
machine_03,2026-09-12T22:27:17.401816,301.565,310.492,1375.242,45.617,1866.594,0,degrading,1,True
machine_03,2026-09-12T22:27:47.401816,301.627,310.446,1368.472,46.141,1867.803,0,degrading,1,True
machine_03,2026-09-12T22:28:17.401816,301.665,310.514,1376.683,45.257,1868.179,0,degrading,1,True
machine_03,2026-09-12T22:28:47.401816,301.58,310.474,1368.956,45.792,1868.61,0,degrading,1,True
machine_03,2026-09-12T22:29:17.401816,301.591,310.466,1359.683,45.407,1870.19,0,degrading,1,True
machine_03,2026-09-12T22:29:47.401816,301.597,310.497,1376.965,44.612,1871.089,0,degrading,1,True
machine_03,2026-09-12T22:30:17.401816,301.7,310.594,1376.509,46.188,1872.003,0,degrading,1,True
machine_03,2026-09-12T22:30:47.401816,301.715,310.544,1359.252,44.837,1873.355,0,degrading,1,True
machine_03,2026-09-12T22:31:17.401816,301.743,310.511,1366.307,45.376,1873.909,0,degrading,1,True
machine_03,2026-09-12T22:31:47.401816,301.605,310.584,1360.979,45.285,1875.338,0,degrading,1,True
machine_03,2026-09-12T22:32:17.401816,301.602,310.473,1362.572,45.649,1876.238,0,degrading,1,True
